,INCOME,WEALTH1,WWIIVETS,FEDGOV,WEALTH2,CARDPROM,CARDPM12,NUMPRM12,RAMNTALL,NGIFTALL,MINRAMNT,MAXRAMNT,LASTGIFT,AVGGIFT,RFA_2F,elapsed_MINRDATE,elapsed_MAXRDATE,elapsed_LASTDATE,LASTGIFTAMOUNTCATEGORY,MDONOR_GIVING_RECENCY
75765,-1.0,-0.7777777777777778,-0.6363636363636364,-0.8850574712643678,-0.5555555555555556,-0.10000000000000009,-0.1578947368421053,-0.4285714285714285,-0.9714949324324325,-0.9322033898305084,-0.98,-0.991991991991992,-0.97,-0.9696435099104282,-0.33333333333333326,-0.24608388074785248,-0.2653323069027458,-0.8236130867709814,0.3333333333333335,-1.0
75773,0.4666666666666666,0.8222222222222222,-1.0,-1.0,1.0,-0.26666666666666683,-0.5789473684210527,-0.7402597402597402,-0.9486908783783784,-0.847457627118644,-0.99,-0.9939939939939939,-0.99,-0.9755926793085113,1.0,-0.9226882263769581,-0.8668206312548113,-0.12944523470839275,0.3333333333333335,-1.0
75795,-0.6666666666666666,-0.33333333333333337,-0.2929292929292928,-0.9770114942528736,-0.33333333333333337,0.033333333333333215,-0.4736842105263158,-0.7142857142857143,-0.8963260135135135,-0.8050847457627118,-0.994,-0.9731731731731731,-0.97,-0.960520669432099,-0.9999999999999999,-0.09196563921172318,-0.32794457274826794,-0.04125177809388347,0.3333333333333335,-1.0
75799,-0.33333333333333326,0.33333333333333326,-0.8787878787878788,-0.9080459770114943,0.33333333333333326,-0.16666666666666674,-0.4736842105263158,-0.7402597402597402,-0.8644256756756756,-0.7796610169491525,-0.99984,-0.9839839839839839,-0.948,-0.9539878256174804,1.0,-0.2842344618494188,-0.7259430331023864,0.21763869132290203,0.9999999999999996,-1.0
75833,-0.6666666666666666,0.06666666666666665,-1.0,-1.0,-0.02222222222222232,-0.2333333333333334,-0.4736842105263158,-0.5064935064935064,-0.9746621621621622,-0.7796610169491525,-1.0,-0.9967967967967968,-0.99,-0.9927102041249036,-0.9999999999999999,-0.992167761495705,-0.8901719271234283,-1.0,-0.3333333333333335,-1.0
75846,-1.0,0.11111111111111108,-1.0,-1.0,-0.06666666666666674,0.1333333333333333,-0.26315789473684215,-0.5844155844155844,-0.9508023648648649,-0.7966101694915254,-0.99,-0.9971971971971971,-0.98,-0.9828694035187816,0.3333333333333335,-0.2996462860030318,-0.609186553759302,0.21763869132290203,-0.3333333333333335,-1.0
75847,0.9999999999999998,0.5555555555555554,-0.41414141414141414,-0.9540229885057472,1.0,-0.20000000000000007,-0.368421052631579,-0.7142857142857143,-0.9446790540540541,-0.9406779661016949,-0.95,-0.9839839839839839,-0.91,-0.9337362322986421,0.3333333333333335,-0.8532086912582113,-0.8668206312548113,0.47652916073968665,0.9999999999999996,-1.0
75852,-0.6666666666666666,0.5555555555555554,-0.5353535353535352,-1.0,0.33333333333333326,-0.06666666666666676,-0.5789473684210527,-0.8441558441558441,-0.9836887668918919,-0.7966101694915254,-0.9975,-1.0,-0.992,-0.9953454441424404,1.0,-0.10737746336533593,-0.16371567872722603,0.04125177809388347,-1.0,-1.0
75879,0.0,0.5555555555555554,0.8383838383838385,-1.0,0.3333333333333332,-0.5333333333333334,-0.368421052631579,-0.6883116883116883,-0.9883868243243243,-0.9491525423728814,-0.99,-0.9971971971971971,-0.99,-0.9831211557716496,0.3333333333333335,-1.0,-0.7652040030792917,-1.0,-0.3333333333333335,-1.0
75890,0.2666666666666666,0.3777777777777777,-0.5353535353535352,-0.8620689655172413,0.5555555555555556,-0.6666666666666667,-0.368421052631579,-0.6883116883116883,-0.9837415540540541,-0.9915254237288136,-0.91,-0.9839839839839839,-0.91,-0.9124588756972979,-0.9999999999999999,-0.8918645780697323,-0.804464973056197,0.21763869132290203,0.9999999999999996,-1.0
75899,0.13333333333333336,0.1999999999999999,-1.0,-1.0,0.33333333333333326,-0.9000000000000001,-0.6842105263157895,-0.8181818181818181,-0.9953547297297297,-1.0,-0.9299999999999999,-0.9879879879879879,-0.9299999999999999,-0.9324846230867984,-0.9999999999999999,-0.914855987872663,-0.9135232229920451,-0.04125177809388347,0.9999999999999996,-1.0
75911,-1.0,-0.7777777777777778,-0.2929292929292928,-0.9310344827586207,-1.0,-0.16666666666666674,-0.368421052631579,-0.6363636363636364,-0.9246199324324325,-0.8983050847457626,-0.98,-0.9619619619619619,-0.8,-0.9455783809943936,-0.9999999999999999,-0.47650328448711476,-0.8901719271234283,0.21763869132290203,0.9999999999999996,-1.0
75912,-0.6666666666666666,-0.6444444444444445,-0.3535353535353535,-0.9540229885057472,-0.7777777777777778,0.23333333333333317,-0.1578947368421053,-0.5584415584415584,-0.8258023648648649,-0.6949152542372881,-0.98,-0.985985985985986,-0.94,-0.9572191272942076,-0.9999999999999999,-0.24608388074785248,-0.0697972799589428,0.7382645803698438,0.9999999999999996,-1.0
75925,-1.0,0.33333333333333326,-0.797979797979798,-0.6091954022988506,0.5555555555555554,-0.3666666666666668,-0.4736842105263158,-0.19480519480519476,-0.9714949324324325,-0.9152542372881356,-1.0,-0.991991991991992,-1.0,-0.975631006097812,-0.9999999999999999,-0.9689236988377969,-0.5699255837823967,-0.6500711237553345,0.3333333333333335,-1.0
75958,0.6666666666666667,0.8666666666666666,-0.09090909090909083,-0.9770114942528736,0.11111111111111102,-0.13333333333333341,-0.368421052631579,-0.6883116883116883,-0.8597972972972974,-0.8389830508474576,-0.99,-0.9819819819819819,-0.9,-0.9347875840365909,-0.9999999999999999,-0.33830217281455277,-0.25737746984860155,0.12944523470839275,0.9999999999999996,-1.0
75970,0.0,0.7777777777777777,-0.5757575757575757,-0.8620689655172413,-1.0,-2.220446049250313e-16,-0.368421052631579,-0.6103896103896104,-0.9739231418918919,-0.7966101694915254,-0.997,-0.9975975975975976,-0.99,-0.9916406808753828,0.3333333333333335,-0.061394643759474565,-0.7731588401334359,-1.0,-0.3333333333333335,-1.0
75971,-0.1333333333333333,0.28888888888888875,-0.8181818181818181,-0.9770114942528736,0.5555555555555554,-0.03333333333333344,-0.7894736842105263,-0.8701298701298701,-0.9649493243243243,-0.652542372881356,-0.998,-0.9987987987987987,-0.998,-0.9940399561340583,1.0,-0.8688731682668015,-0.5858352578906851,0.47652916073968665,-1.0,-1.0
75987,-1.0,-0.3333333333333333,-0.13131313131313127,-0.9540229885057472,-0.33333333333333337,-2.220446049250313e-16,-0.4736842105263158,-0.7662337662337662,-0.957347972972973,-0.576271186440678,-0.996,-0.9979979979979979,-0.992,-0.994132512109398,1.0,-0.8918645780697323,-0.21093148575827558,0.21763869132290203,-1.0,-1.0
76012,0.6666666666666667,0.7777777777777777,-0.7373737373737373,-0.9080459770114943,0.7777777777777777,0.09999999999999987,-0.368421052631579,-0.6883116883116883,-0.9826858108108109,-0.7542372881355932,-0.996,-0.9979979979979979,-0.996,-0.9962332522766415,1.0,-0.8918645780697323,-0.8196048242237618,0.21763869132290203,-0.3333333333333335,-1.0
76013,-1.0,0.5555555555555554,-0.3535353535353535,-0.8390804597701149,0.5555555555555554,-0.3333333333333335,-0.5789473684210527,-0.8181818181818181,-0.9668496621621622,-0.8220338983050848,-0.994,-0.995995995995996,-0.978,-0.9871002977853814,-0.33333333333333326,-0.10737746336533593,-0.3045932768796511,0.7382645803698438,-0.3333333333333335,-1.0
76028,-0.6666666666666666,-0.7777777777777778,-0.33333333333333326,-0.9540229885057472,-0.7777777777777778,0.16666666666666652,-0.368421052631579,-0.2987012987012987,-0.9624155405405406,-0.5423728813559322,-0.996,-0.9991991991991992,-0.994,-0.9956203430384782,1.0,-0.3539666498231431,-0.609186553759302,0.04125177809388347,-1.0,-1.0
76030,0.0,0.7777777777777777,-0.3939393939393939,-0.9770114942528736,0.5555555555555554,-0.4666666666666668,-0.368421052631579,-0.6883116883116883,-0.9499577702702703,-0.983050847457627,-0.9,-0.9619619619619619,-0.8,-0.8356935107048802,-0.9999999999999999,-0.6920161697827186,-0.7652040030792917,0.21763869132290203,0.9999999999999996,-1.0
76032,0.13333333333333325,-0.11111111111111112,-0.41414141414141414,-1.0,0.02222222222222219,-0.8333333333333335,-0.4736842105263158,-0.6883116883116883,-0.9809966216216216,-0.9915254237288136,-0.9,-0.9807807807807807,-0.9,-0.8994421398941226,-0.33333333333333326,-0.914855987872663,-0.9060816012317167,-0.04125177809388347,0.9999999999999996,-1.0
76043,-1.0,-0.11111111111111116,0.5353535353535355,-1.0,-0.11111111111111116,0.033333333333333215,-0.26315789473684215,-0.3246753246753247,-0.9389780405405406,-0.7372881355932204,-0.992,-0.9963963963963963,-0.98,-0.983675439851209,1.0,-0.19201616978271852,-0.8901719271234283,-0.8236130867709814,-0.3333333333333335,-1.0
76050,0.13333333333333333,-0.06666666666666665,-1.0,-1.0,-1.0,0.09999999999999987,-0.4736842105263158,-0.6883116883116883,-0.8952702702702703,-0.6016949152542372,-0.99,-0.9955955955955955,-0.98,-0.9813391026550997,-0.33333333333333326,-0.5611419909044972,-0.2730305363099821,0.21763869132290203,-0.3333333333333335,-1.0
76055,-0.4666666666666666,0.4666666666666666,-0.4949494949494949,-0.8620689655172413,0.33333333333333326,0.033333333333333215,-0.4736842105263158,-0.7402597402597402,-0.9486908783783784,-0.5423728813559322,-0.996,-0.9971971971971971,-0.992,-0.9932536638015736,1.0,-0.3688731682668014,-0.17167051578137027,-0.04125177809388347,-1.0,-1.0
76088,-1.0,-0.11111111111111116,0.9797979797979799,-0.9080459770114943,0.3333333333333333,-0.4666666666666668,-0.5789473684210527,-0.4025974025974026,-0.9894425675675675,-0.9152542372881356,-0.994,-0.9971971971971971,-0.99,-0.9911054472632815,0.3333333333333335,-0.9075290550783224,-0.8196048242237618,-0.9118065433854907,-0.3333333333333335,-1.0
76107,-0.2666666666666667,0.24444444444444438,-0.1515151515151515,-1.0,0.7777777777777777,-2.220446049250313e-16,-0.052631578947368474,-0.4025974025974026,-0.9554476351351352,-0.8728813559322034,-0.99,-0.991991991991992,-0.95,-0.9745386926047495,-0.33333333333333326,-0.44618494188984337,-0.7028483448806774,-0.8236130867709814,-0.3333333333333335,-1.0
76122,0.33333333333333326,-0.7777777777777778,-1.0,-0.24137931034482762,-1.0,-0.40000000000000013,-0.368421052631579,-0.6623376623376623,-0.9907094594594594,-0.9576271186440678,-0.994,-0.991991991991992,-0.95,-0.9835502789300247,-0.9999999999999999,-0.5151591712986358,-0.8901719271234283,0.21763869132290203,0.9999999999999996,-1.0
76149,-0.26666666666666666,-0.3777777777777778,0.6565656565656568,-0.8160919540229885,-0.7777777777777778,-0.06666666666666676,-0.6842105263157895,-0.8701298701298701,-0.9801520270270271,-0.788135593220339,-0.994,-0.9995995995995995,-0.994,-0.9943333736781864,0.3333333333333335,-0.914855987872663,-0.6871952784192968,-0.04125177809388347,-1.0,-1.0
76153,-1.0,-0.5555555555555556,-0.11111111111111105,-0.9310344827586207,-0.5555555555555556,-0.3666666666666668,-0.7894736842105263,-0.8961038961038961,-0.9797297297297297,-0.8728813559322034,-0.996,-0.9979979979979979,-0.98,-0.9889321985409529,-0.9999999999999999,-0.0692268822637696,-0.42160636386964334,0.47652916073968665,-0.3333333333333335,-1.0
76163,0.9999999999999998,0.6444444444444443,-0.3939393939393939,-0.9540229885057472,0.5555555555555554,-0.3666666666666668,-0.26315789473684215,-0.22077922077922074,-0.9603040540540541,-0.923728813559322,-0.994,-0.9819819819819819,-0.9,-0.9623229866971541,0.3333333333333335,-0.6076301162203134,-0.9135232229920451,-0.04125177809388347,0.9999999999999996,-1.0
76167,-0.6666666666666666,-0.7777777777777778,-0.33333333333333326,-1.0,-0.7777777777777778,0.033333333333333215,-0.368421052631579,-0.6883116883116883,-0.9394003378378378,-0.8305084745762712,-0.99,-0.9939939939939939,-0.96,-0.9739665283930486,-0.9999999999999999,-0.4305204648812532,-0.17167051578137027,0.21763869132290203,0.3333333333333335,-1.0
76169,0.6666666666666667,0.7777777777777777,0.1515151515151516,-0.9080459770114943,0.7777777777777777,0.19999999999999996,-0.368421052631579,-0.6623376623376623,-0.9073057432432432,-0.8220338983050848,-0.99,-0.9871871871871871,-0.926,-0.9614309306779866,1.0,-0.10737746336533593,-0.827559661277906,0.21763869132290203,0.9999999999999996,-1.0
76193,-0.6666666666666666,0.11111111111111116,-0.2525252525252525,-0.9770114942528736,0.11111111111111116,0.033333333333333215,-0.368421052631579,-0.22077922077922074,-0.9461570945945946,-0.847457627118644,-0.994,-0.9879879879879879,-0.97,-0.9743278952635965,1.0,-0.1844365841334008,-0.5935334872979214,0.12944523470839275,0.3333333333333335,-1.0
76196,-0.33333333333333326,1.0,-1.0,-1.0,1.0,-0.10000000000000009,-0.368421052631579,-0.19480519480519476,-0.9569256756756757,-0.8220338983050848,-0.994,-0.9939939939939939,-0.98,-0.9828220699341156,1.0,-0.2230924709449218,-0.8124198101103413,0.21763869132290203,0.3333333333333335,-1.0
76199,0.2666666666666666,0.24444444444444438,0.09090909090909105,-0.9540229885057472,-1.0,-0.40000000000000013,-0.8947368421052632,-0.922077922077922,-0.9051942567567568,-0.5932203389830508,-0.99,-0.995995995995996,-0.98,-0.9836933199827496,1.0,-0.4840828701364326,-0.8196048242237618,0.21763869132290203,-0.3333333333333335,-1.0
76223,0.0,0.11111111111111116,-0.2525252525252525,-0.9080459770114943,0.11111111111111116,-2.220446049250313e-16,-0.1578947368421053,-0.2727272727272727,-0.9786739864864865,-0.7542372881355932,-0.994,-0.9995995995995995,-0.994,-0.99496495494204,1.0,-1.0,-0.15627405696689767,-1.0,-1.0,-1.0
76249,0.6666666666666667,-0.7777777777777778,-0.3939393939393939,-0.9540229885057472,-0.7777777777777778,-0.30000000000000016,-0.368421052631579,-0.6883116883116883,-0.9632601351351352,-0.9576271186440678,-0.98,-0.9819819819819819,-0.9,-0.9401611595854393,-0.9999999999999999,-0.4383527033855483,-0.7965101360020529,0.5647226173541959,0.9999999999999996,-1.0
76251,-1.0,0.11111111111111116,0.27272727272727293,-0.8850574712643678,0.11111111111111116,-0.03333333333333344,-0.4736842105263158,-0.6883116883116883,-0.9617820945945946,-0.8813559322033898,-0.99,-0.98998998998999,-0.98,-0.9766747723269636,-0.9999999999999999,-0.2306720565942395,-0.1873235822427508,0.04125177809388347,-0.3333333333333335,-1.0
76256,0.33333333333333326,0.6,-0.43434343434343425,-0.9080459770114943,0.7777777777777777,0.4999999999999998,-0.368421052631579,-0.6883116883116883,-0.9231418918918919,-0.7203389830508474,-0.992,-0.9943943943943944,-0.962,-0.9803697190507513,0.3333333333333335,-0.0692268822637696,-0.8668206312548113,0.47652916073968665,0.3333333333333335,-1.0
76264,-0.6666666666666666,-0.5555555555555556,-0.21212121212121204,-0.9540229885057472,-0.5555555555555556,-0.03333333333333344,-0.26315789473684215,-0.24675324675324672,-0.9674831081081081,-0.8389830508474576,-0.99,-0.9979979979979979,-0.98,-0.9858532398798172,-0.33333333333333326,-0.8377968671045983,-0.3045932768796511,-0.5647226173541959,-0.3333333333333335,-1.0
76266,0.6666666666666667,1.0,-0.13131313131313127,-0.9540229885057472,1.0,-0.5333333333333334,-0.368421052631579,0.012987012987013102,-0.8105996621621622,-0.9322033898305084,-0.98,-0.9219219219219219,-0.6,-0.8000921820139923,0.3333333333333335,-0.6844365841334008,-0.9135232229920451,-0.04125177809388347,0.9999999999999996,0.5
76278,-0.33333333333333326,0.5555555555555554,-0.7171717171717171,-0.9080459770114943,0.33333333333333326,-0.13333333333333341,-0.368421052631579,-0.2727272727272727,-0.9246199324324325,-0.9152542372881356,-0.98,-0.9459459459459459,-0.72,-0.9352154068224585,-0.9999999999999999,-0.36104092976250635,-0.8668206312548113,0.47652916073968665,0.9999999999999996,-1.0
76281,0.33333333333333326,0.5555555555555554,-0.8787878787878788,-0.9080459770114943,0.42222222222222217,-0.6000000000000001,-0.1578947368421053,-0.35064935064935066,-0.9923986486486487,-0.9322033898305084,-0.994,-0.9991991991991992,-0.99,-0.9916718320380777,1.0,-0.7842344618494189,-0.8196048242237618,-0.21479374110953042,-1.0,-1.0
76287,0.6666666666666667,0.7777777777777777,0.05050505050505061,-0.9080459770114943,0.7777777777777777,-2.220446049250313e-16,-0.6842105263157895,-0.8961038961038961,-0.9455236486486487,-0.8389830508474576,-0.99,-0.98998998998999,-0.97,-0.975439851237277,-0.9999999999999999,-0.26882263769580605,-0.7652040030792917,0.9118065433854907,0.3333333333333335,-1.0
76314,-0.6666666666666666,0.11111111111111116,-0.4545454545454545,-0.9540229885057472,0.37777777777777766,-0.4666666666666668,-0.368421052631579,-0.6883116883116883,-0.9689611486486487,-0.983050847457627,-0.96,-0.9739739739739739,-0.86,-0.8957707528733816,-0.33333333333333326,-0.5922182920667004,-0.827559661277906,0.5647226173541959,0.9999999999999996,-1.0
76323,0.6666666666666667,1.0,0.09090909090909105,-0.8160919540229885,1.0,-0.3666666666666668,-0.368421052631579,-0.7142857142857143,-0.9408783783783784,-0.9406779661016949,-0.95,-0.9823823823823823,-0.924,-0.9292304391360046,-0.9999999999999999,-0.7074279939363315,-0.6635873749037721,0.7382645803698438,0.9999999999999996,-1.0
76334,0.6666666666666667,0.24444444444444438,-0.6767676767676767,-0.9310344827586207,-0.11111111111111116,-0.6000000000000001,-0.368421052631579,-0.22077922077922074,-0.8971706081081081,-0.9576271186440678,-0.9,-0.9619619619619619,-0.8,-0.8356935107048802,-0.33333333333333326,-0.8153107630116221,-0.8668206312548113,-0.8236130867709814,0.9999999999999996,-0.5
76350,-0.33333333333333326,-0.11111111111111116,1.0,-1.0,-0.2888888888888889,-0.6666666666666667,-0.26315789473684215,-0.5324675324675324,-0.996410472972973,-0.9661016949152542,-0.99,-0.9979979979979979,-0.99,-0.9905592905163498,0.3333333333333335,-0.9689236988377969,-0.8981267641775725,-0.6500711237553345,-0.3333333333333335,-1.0
76360,-0.4,0.1999999999999999,-0.5555555555555556,-0.9770114942528736,0.33333333333333326,0.5999999999999999,0.1578947368421053,-0.2987012987012987,-0.9149070945945946,-0.7796610169491525,-0.99,-0.9915915915915915,-0.96,-0.97172025408408,-0.9999999999999999,-0.42294087923193535,-0.5311778290993071,-0.9118065433854907,0.3333333333333335,-1.0
76365,0.9999999999999998,0.7777777777777777,-0.696969696969697,-0.9540229885057472,1.0,-0.5000000000000001,-0.368421052631579,-0.6623376623376623,-0.9605152027027027,-0.983050847457627,-0.9,-0.9619619619619619,-0.9,-0.8690697563527126,-0.9999999999999999,-0.8996968165740273,-0.609186553759302,0.12944523470839275,0.9999999999999996,-1.0
76374,0.33333333333333326,0.5555555555555554,-0.43434343434343425,-1.0,0.5555555555555554,0.033333333333333215,0.26315789473684204,-0.03896103896103886,-0.9332770270270271,-0.8050847457627118,-0.99,-0.9935935935935936,-0.958,-0.9751227769042774,-0.33333333333333326,-0.8764527539161193,-0.9840903258917115,-0.8236130867709814,0.3333333333333335,-1.0
76382,0.0,-0.11111111111111116,-0.5555555555555556,-0.9770114942528736,-0.33333333333333337,0.09999999999999987,-0.26315789473684215,-0.5584415584415584,-0.5382179054054055,-0.31355932203389825,-0.994,-0.9619619619619619,-0.922,-0.9488471240019748,-0.9999999999999999,-0.0692268822637696,-0.6479343084423915,-0.8236130867709814,0.9999999999999996,0.0
76386,0.6666666666666667,0.511111111111111,-0.7777777777777778,-0.7701149425287357,0.5111111111111111,-0.3333333333333335,0.05263157894736836,-0.4025974025974026,-0.9780405405405406,-0.9322033898305084,-0.996,-0.991991991991992,-0.95,-0.9765412673436995,-0.9999999999999999,-0.5611419909044972,-0.8588657942006671,-0.38833570412517826,0.9999999999999996,-1.0
76389,-1.0,0.5555555555555554,0.1717171717171717,-0.9770114942528736,0.5555555555555554,-2.220446049250313e-16,0.05263157894736836,-0.4545454545454545,-0.9776182432432433,-0.7457627118644068,-0.998,-0.9979979979979979,-0.994,-0.9948874359199258,0.3333333333333335,-0.3539666498231431,-0.7028483448806774,0.04125177809388347,-1.0,-1.0
76395,-1.0,-0.6444444444444445,-0.2727272727272727,-0.9770114942528736,-1.0,0.19999999999999996,-0.368421052631579,-0.6883116883116883,-0.8819679054054055,-0.847457627118644,-0.95,-0.9819819819819819,-0.95,-0.9422866994403957,-0.9999999999999999,-0.8918645780697323,-0.7965101360020529,0.21763869132290203,0.9999999999999996,-1.0
76399,0.33333333333333326,1.0,0.3535353535353536,-1.0,1.0,-0.03333333333333344,-0.368421052631579,-0.48051948051948046,-0.8595861486486487,-0.8983050847457626,-0.98,-0.9619619619619619,-0.8,-0.8981327641029625,-0.9999999999999999,-0.2230924709449218,-0.7572491660251476,-0.5647226173541959,0.9999999999999996,-0.5
76404,-0.4666666666666667,0.022222222222222164,-1.0,-1.0,0.5555555555555554,-0.5666666666666668,-0.368421052631579,-0.6883116883116883,-0.9731841216216216,-0.983050847457627,-0.92,-0.9819819819819819,-0.9,-0.9091212511317136,-0.9999999999999999,-0.6844365841334008,-0.7415960995637669,0.3029871977240397,0.9999999999999996,-1.0
76412,-0.4666666666666666,-0.33333333333333337,0.19191919191919204,-0.9310344827586207,-0.5555555555555556,-2.220446049250313e-16,-0.368421052631579,-0.6623376623376623,-0.9776182432432433,-0.6864406779661016,-0.998,-0.9995995995995995,-0.99,-0.996303518056959,1.0,-0.42294087923193535,-0.7888119065948165,-0.04125177809388347,-1.0,-1.0
76414,-0.5333333333333334,0.24444444444444438,-0.4747474747474747,-0.6551724137931034,-0.11111111111111116,-0.40000000000000013,-0.4736842105263158,-0.16883116883116878,-0.9634712837837838,-0.9152542372881356,-1.0,-0.991991991991992,-0.98,-0.9687130206370768,-0.9999999999999999,-0.9226882263769581,-0.9060816012317167,-0.7382645803698438,0.3333333333333335,-1.0
76429,-1.0,0.11111111111111108,-0.1717171717171716,-1.0,1.0,-0.30000000000000016,-0.368421052631579,-0.37662337662337664,-0.9628378378378378,-0.9152542372881356,-0.99,-0.991991991991992,-0.95,-0.9681668638895442,-0.9999999999999999,-0.4075290550783224,-0.25737746984860155,-0.9118065433854907,0.3333333333333335,-1.0
76437,0.33333333333333326,0.28888888888888886,-0.19191919191919182,-0.9770114942528736,-0.11111111111111116,-0.5000000000000001,-0.368421052631579,-0.6883116883116883,-0.9364442567567568,-0.923728813559322,-0.98,-0.9767767767767768,-0.88,-0.9396938921470186,-0.33333333333333326,-0.7074279939363315,-0.7965101360020529,0.5647226173541959,0.9999999999999996,-1.0
76444,-0.33333333333333326,0.022222222222222143,-0.21212121212121204,-0.6781609195402298,0.33333333333333326,-0.5000000000000001,-0.4736842105263158,-0.22077922077922074,-0.9288429054054055,-0.9152542372881356,-0.99,-0.9619619619619619,-0.8,-0.9388564518020035,0.3333333333333335,-0.6230419403739262,-0.882473697716192,-0.6500711237553345,0.9999999999999996,-0.5
76462,-0.5333333333333332,-0.4666666666666667,-0.43434343434343425,-0.8160919540229885,-1.0,-0.16666666666666674,-0.368421052631579,-0.6623376623376623,-0.9117398648648649,-0.728813559322034,-0.994,-0.991991991991992,-0.966,-0.9764198991769136,1.0,-0.3461344113188478,-0.7965101360020529,-0.04125177809388347,0.3333333333333335,-1.0
76468,-1.0,-0.11111111111111116,-0.030303030303030276,-0.9540229885057472,-0.33333333333333337,-0.10000000000000009,-0.052631578947368474,-0.5064935064935064,-0.9330658783783784,-0.923728813559322,-0.94,-0.9879879879879879,-0.9299999999999999,-0.9364897725646985,-0.9999999999999999,-0.7920667003537141,-0.6794970490120605,-0.7382645803698438,0.9999999999999996,-1.0
76471,-0.33333333333333326,0.7777777777777777,-0.7777777777777778,-0.9540229885057472,0.7777777777777777,0.06666666666666665,-0.368421052631579,-0.6623376623376623,-0.9385557432432432,-0.7033898305084745,-0.994,-0.995995995995996,-0.972,-0.9856641078212276,1.0,-0.5765538150581102,-0.2653323069027458,0.3029871977240397,0.3333333333333335,-1.0
76474,0.6666666666666667,1.0,-0.898989898989899,-0.9310344827586207,0.7777777777777777,-0.5000000000000001,-0.4736842105263158,-0.16883116883116878,-0.9812077702702703,-0.9576271186440678,-1.0,-0.991991991991992,-0.98,-0.9685309683878993,-0.9999999999999999,-0.9075290550783224,-0.6402360790351552,0.04125177809388347,0.3333333333333335,-1.0
76495,0.0,0.5555555555555554,-0.6767676767676767,-0.9770114942528736,0.5555555555555554,-0.5333333333333334,-0.4736842105263158,-0.19480519480519476,-0.9649493243243243,-0.8983050847457626,-1.0,-0.991991991991992,-1.0,-0.9750008252372769,1.0,-1.0,-0.8432127277392866,-1.0,0.9999999999999996,-1.0
76516,-0.6666666666666666,-0.4222222222222222,-0.3535353535353535,-0.9540229885057472,-0.5555555555555556,0.09999999999999987,-0.368421052631579,-0.4285714285714285,-0.9425675675675675,-0.8898305084745762,-0.99,-0.9839839839839839,-0.91,-0.9618080389074245,-0.9999999999999999,-0.3153107630116221,-0.8352578906851424,0.826458036984353,0.9999999999999996,-1.0
76522,-1.0,0.33333333333333326,-1.0,-1.0,0.11111111111111116,-0.10000000000000009,-0.6842105263157895,-0.8441558441558441,-0.9841638513513514,-0.8813559322033898,-0.996,-0.9979979979979979,-0.988,-0.9908263004814764,1.0,-0.3539666498231431,-0.7187580189889659,-0.04125177809388347,-1.0,-1.0
76523,0.33333333333333326,-0.0666666666666667,-0.4747474747474747,-0.21839080459770122,-0.33333333333333337,-0.26666666666666683,-0.4736842105263158,-0.7142857142857143,-0.9826858108108109,-0.8559322033898304,-0.994,-0.9991991991991992,-0.986,-0.9920055944944359,0.3333333333333335,-0.38428499242041436,-0.5152681549910187,-0.04125177809388347,-1.0,-1.0
76537,0.33333333333333326,0.37777777777777766,-0.33333333333333326,-0.8390804597701149,0.5555555555555554,-0.2333333333333334,-0.4736842105263158,-0.6883116883116883,-0.9149070945945946,-0.8983050847457626,-0.95,-0.985985985985986,-0.9299999999999999,-0.9384923473036485,0.3333333333333335,-0.7455785750378979,-0.6715422119579163,0.21763869132290203,0.9999999999999996,-1.0
76545,0.33333333333333326,0.7777777777777777,-0.4949494949494949,-0.8620689655172413,0.5555555555555556,-0.6666666666666667,-0.368421052631579,-0.6883116883116883,-0.965793918918919,-0.983050847457627,-0.9,-0.9719719719719719,-0.85,-0.8857578791786314,-0.33333333333333326,-0.8377968671045983,-0.8901719271234283,0.21763869132290203,0.9999999999999996,-1.0
76575,-1.0,0.7777777777777777,-0.13131313131313127,-0.9310344827586207,0.7777777777777777,0.09999999999999987,-0.368421052631579,-0.6883116883116883,-0.8923141891891893,-0.8220338983050848,-0.99,-0.9887887887887887,-0.944,-0.9549680758371915,-0.33333333333333326,-0.2074279939363315,-0.8668206312548113,0.12944523470839275,0.9999999999999996,-1.0
76596,-1.0,0.5555555555555554,-0.3737373737373737,-0.9540229885057472,0.5555555555555554,0.1333333333333333,-0.368421052631579,-0.6883116883116883,-0.9309543918918919,-0.9067796610169492,-0.99,-0.9819819819819819,-0.9,-0.9458351213471329,-0.9999999999999999,-0.26882263769580605,-0.8981267641775725,0.12944523470839275,0.9999999999999996,-1.0
76597,-0.6666666666666666,0.7777777777777777,0.6363636363636365,-0.8620689655172413,-0.11111111111111116,-0.4666666666666668,-0.368421052631579,-0.06493506493506485,-0.918285472972973,-0.9661016949152542,-0.9,-0.9619619619619619,-0.8,-0.8423687598340461,-0.9999999999999999,-0.6308741788782214,-0.6402360790351552,-0.21479374110953042,0.9999999999999996,0.5
76608,0.33333333333333326,0.11111111111111116,0.010101010101010166,-0.9310344827586207,0.33333333333333326,-0.2333333333333334,-0.368421052631579,-0.6363636363636364,-0.8137668918918919,-0.8983050847457626,-0.95,-0.9519519519519519,-0.75,-0.8647051703841817,-0.33333333333333326,-0.4686710459828196,-0.882473697716192,0.3029871977240397,0.9999999999999996,-1.0
